compartment_yeast,day,yeast,average_weighted_mtype,organism,ncbiid,kingdom,phylum,class,order,family,genus,file
Faeces,35,Alternaria_MG1_GCA_003574525.1,0.000748315,Alternaria sp.,1715220,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_sp._MG1_GCA_003574525.1.json
Faeces,35,Aspergillus_100_8_gca_000691885.Aspergillus_oryzae_100,0.000640767,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_100_8_gca_000691885.Aspergillus_oryzae_100.json
Faeces,35,Aspergillus_3_042_gca_000269785.AspOry3042,0.000765349,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_3_042_gca_000269785.AspOry3042.json
Faeces,35,Aspergillus_ATCC_13496_GCA_003344705.1,0.000301009,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_ATCC_13496_GCA_003344705.1.json
Faeces,35,Aspergillus_ATCC_16872_GCF_001890905.1,0.000798097,Aspergillus aculeatus,5053,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_aculeatus_ATCC_16872_GCF_001890905.1.json
Faeces,35,Aspergillus_CA14_GCA_003709025.1,0.000397785,Aspergillus flavus,5059,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus_CA14_GCA_003709025.1.json
Faeces,35,Aspergillus_CBS_101883_GCF_003184595.1,0.000657253,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_CBS_101883_GCF_003184595.1.json
Faeces,35,Aspergillus_CBS_101889_GCA_003184865.1,0.00062641,Aspergillus homomorphus,319626,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_homomorphus_CBS_101889_GCA_003184865.1.json
Faeces,35,Aspergillus_CBS_114.51_GCF_003184785.1,0.001004522,Aspergillus japonicus,34381,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_japonicus_CBS_114.51_GCF_003184785.1.json
Faeces,35,Aspergillus_CBS_117626_GCA_009193485.1,0.001001404,Aspergillus tamarii,41984,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_tamarii_CBS_117626_GCA_009193485.1.json
Faeces,35,Aspergillus_CBS_121591_GCF_003184745.1,0.000737711,Aspergillus uvarum,446911,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_uvarum_CBS_121591_GCF_003184745.1.json
Faeces,35,Aspergillus_CBS_130017_GCA_009193525.1,0.000582169,Aspergillus sergii,1034303,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_sergii_CBS_130017_GCA_009193525.1.json
Faeces,35,Aspergillus_CBS_139.54b_GCF_003344945.1,0.000706985,Aspergillus welwitschiae,1341132,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_welwitschiae_CBS_139.54b_GCF_003344945.1.json
Faeces,35,Aspergillus_CBS_313.89_GCA_003184825.1,0.000609682,Aspergillus fijiensis,1191702,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_fijiensis_CBS_313.89_GCA_003184825.1.json
Faeces,35,Aspergillus_CBS_553.77_GCA_009193565.1,0.000934565,Aspergillus coremiiformis,138285,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_coremiiformis_CBS_553.77_GCA_009193565.1.json
Faeces,35,Aspergillus_CBS_763.97_GCA_009193585.1,0.000842289,Aspergillus caelatus,61420,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_caelatus_CBS_763.97_GCA_009193585.1.json
Faeces,35,Aspergillus_HMR_AF_1038_GCA_002234975.2,0.000820102,Aspergillus turcosus,1245748,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_turcosus_HMR_AF_1038_GCA_002234975.2.json
Faeces,35,Aspergillus_IBT_18842_GCA_009193465.1,0.000703337,Aspergillus avenaceus,36643,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_avenaceus_IBT_18842_GCA_009193465.1.json
Faeces,35,Aspergillus_IBT_28561_GCF_002847485.1,0.000117184,Aspergillus campestris,41068,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_campestris_IBT_28561_GCF_002847485.1.json
Faeces,35,Aspergillus_IBT_29228_GCA_009193595.1,0.000892027,Aspergillus bertholletiae,1226010,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_bertholletiae_IBT_29228_GCA_009193595.1.json
Faeces,35,Aspergillus_IFM_58123_GCA_003850985.1,0.000477792,Aspergillus awamori,105351,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_awamori_IFM_58123_GCA_003850985.1.json
Faeces,35,Aspergillus_NIH2624_GCF_000149615.1,0.000753986,Aspergillus terreus,33178,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_terreus_NIH2624_GCF_000149615.1.json
Faeces,35,Aspergillus_NRRL3357_GCF_000006275.2,0.001163976,Aspergillus flavus,5059,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus_NRRL3357_GCF_000006275.2.json
Faeces,35,Aspergillus_RIB40_GCF_000184455.2,0.000439552,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_RIB40_GCF_000184455.2.json
Faeces,35,Aspergillus_af70_gca_000952835.ASM95283v1,0.00075016,Aspergillus flavus,5059,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus_af70_gca_000952835.ASM95283v1.json
Faeces,35,Aspergillus_atcc_1015_gca_000230395.ASPNI_v3.0,0.000734563,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_atcc_1015_gca_000230395.ASPNI_v3.0.json
Faeces,35,Aspergillus_cbs_101740_gca_001889945.Aspbr1,0.000900303,Aspergillus brasiliensis,319629,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.json
Faeces,35,Aspergillus_cbs_113365_gca_003184925.Aspvad1,0.000582485,Aspergillus vadensis,288669,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_vadensis_cbs_113365_gca_003184925.Aspvad1.json
Faeces,35,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.000687829,Aspergillus sclerotioniger,319627,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_sclerotioniger_cbs_115572_gca_003184525.Aspscl1.json
Faeces,35,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.000773198,Aspergillus tubingensis,5068,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_tubingensis_cbs_134_48_gca_001890745.Asptu1.json
Faeces,35,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.000171232,Aspergillus versicolor,46472,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_versicolor_cbs_583_65_gca_001890125.Aspve1.json
Faeces,35,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.0000974,Aspergillus wentii,5066,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_wentii_dto_134e9_gca_001890725.Aspwe1.json
Faeces,35,Aspergillus_gca_001515345.ASM151534v1,0.000780366,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_gca_001515345.ASM151534v1.json
Faeces,35,Aspergillus_gca_001717485.ASM171748v1,0.000223177,Aspergillus cristatus,573508,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_cristatus_gca_001717485.ASM171748v1.json
Faeces,35,Aspergillus_gca_002234965.ASM223496v1,0.000653092,Aspergillus turcosus,1245748,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_turcosus_gca_002234965.ASM223496v1.json
Faeces,35,Aspergillus_ibt_23096_gca_002849105.Aspste1,0.001021495,Aspergillus steynii,306088,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_steynii_ibt_23096_gca_002849105.Aspste1.json
Faeces,35,Aspergillus_z5_gca_001029325.ASM102932v1,0.00071316,Aspergillus fumigatus,746128,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_fumigatus_z5_gca_001029325.ASM102932v1.json
Faeces,35,Aureobasidium_EXF,0.000423462,Wallemia hederae,1540922,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia_hederae_EXF.json
Faeces,35,Aureobasidium_EXF,0.000423462,Wallemia ichthyophaga,245174,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia_ichthyophaga_EXF.json
Faeces,35,Aureobasidium_EXF,0.000423462,Aureobasidium subglaciale,1042127,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_subglaciale_EXF.json
Faeces,35,Aureobasidium_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0,0.001056492,Aureobasidium melanogenum,46634,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_melanogenum_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0.json
Faeces,35,Candida_ATCC_20962_GCA_003327735.1,0.000743932,Candida viswanathii,5486,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida_viswanathii_ATCC_20962_GCA_003327735.1.json
Faeces,35,Candida_p60002_gca_000784525.Cand_albi_P60002_V1,0.000495615,Candida albicans,5476,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida_albicans_p60002_gca_000784525.Cand_albi_P60002_V1.json
Faeces,35,Cercospora_gca_002933655.Cbert_1,0.000818202,Cercospora berteroae,357750,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Cercospora_berteroae_gca_002933655.Cbert_1.json
Faeces,35,Clavispora_P2_GCA_009498075.1,0.000768422,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P2_GCA_009498075.1.json
Faeces,35,Clavispora_P4_GCA_009498135.1,0.000899536,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P4_GCA_009498135.1.json
Faeces,35,Clavispora_P5_GCA_009498115.1,0.000728351,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P5_GCA_009498115.1.json
Faeces,35,Colletotrichum_CBS_518.97_GCA_004367935.1,0.000313692,Colletotrichum sidae,1347389,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sidae_CBS_518.97_GCA_004367935.1.json
Faeces,35,Colletotrichum_M1.001_GCF_000149035.1,0.00076676,Colletotrichum graminicola,31870,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_graminicola_M1.001_GCF_000149035.1.json
Faeces,35,Colletotrichum_MAFF305635,0.000261372,Colletotrichum higginsianum,80884,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_higginsianum_MAFF305635.json
Faeces,35,Colletotrichum_MAFF_240422_104,0.000658231,Colletotrichum orbiculare,5465,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_orbiculare_MAFF_240422_104.json
Faeces,35,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,0.000946095,Colletotrichum gloeosporioides,474922,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_gloeosporioides_cg_14_gca_000446055.Colletotrichum_gloeosporioides1.json
Faeces,35,Colletotrichum_gca_000696135.ASM69613v1,0.000230942,Colletotrichum sublineola,1173701,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sublineola_gca_000696135.ASM69613v1.json
Faeces,35,Colletotrichum_gca_001563125.CSAL01,0.000985019,Colletotrichum salicis,1209931,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_salicis_gca_001563125.CSAL01.json
Faeces,35,Colletotrichum_gca_001563135.CSIM01,0.000235509,Colletotrichum simmondsii,703756,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_simmondsii_gca_001563135.CSIM01.json
Faeces,35,Colletotrichum_gca_001625285.Ci238704v1,0.000216272,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001625285.Ci238704v1.json
Faeces,35,Colletotrichum_gca_001855235.ASM185523v1,0.000711515,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001855235.ASM185523v1.json
Faeces,35,Colletotrichum_gca_001937105.ASM193710v1,0.000194563,Colletotrichum chlorophyti,708187,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_chlorophyti_gca_001937105.ASM193710v1.json
Faeces,35,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.000561599,Cutaneotrichosporon oleaginosum,879819,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,Cutaneotrichosporon_oleaginosum_IBC0246_GCF_001027345.1.json
Faeces,35,Cyberlindnera_gca_001983305.ASM198330v1,0.000420527,Cyberlindnera fabianii,36022,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_fabianii_gca_001983305.ASM198330v1.json
Faeces,35,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.000140689,Cyberlindnera jadinii,4903,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405.Cybja1.json
Faeces,35,Debaryomyces_CBS_789_GCF_001447935.1,0.000504492,Debaryomyces fabryi,58627,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_fabryi_CBS_789_GCF_001447935.1.json
Faeces,35,Diaporthe_gca_001006365.UCDDA912v1.0,0.000667878,Diaporthe ampelina,1214573,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_ampelina_gca_001006365.UCDDA912v1.0.json
Faeces,35,Eremothecium_DBVPG#7215_GCF_000235365.1,0.000351152,Eremothecium cymbalariae,45285,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium_cymbalariae_DBVPG#7215_GCF_000235365.1.json
Faeces,35,Exidia_hhb12029_gca_001632375.Exigl1,0.000735988,Exidia glandulosa,5219,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Exidia,Exidia_glandulosa_hhb12029_gca_001632375.Exigl1.json
Faeces,35,Fusarium_NRRL_13405_GCA_003012295.1,0.000174376,Fusarium flagelliforme,2675880,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_flagelliforme_NRRL_13405_GCA_003012295.1.json
Faeces,35,Fusarium_NRRL_20438_GCA_003947045.1,0.000576088,Fusarium ambrosium,131363,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_ambrosium_NRRL_20438_GCA_003947045.1.json
Faeces,35,Fusarium_NRRL_3299_GCA_003012315.1,0.000716613,Fusarium sporotrichioides,5514,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_sporotrichioides_NRRL_3299_GCA_003012315.1.json
Faeces,35,Fusarium_f._sp._cepae_FoC_A23_GCA_003615075.1,0.000620381,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f._sp._cepae_FoC_A23_GCA_003615075.1.json
Faeces,35,Fusarium_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1,0.000635332,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1.json
Faeces,35,Fusarium_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1,0.000713356,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1.json
Faeces,35,Fusarium_gca_001292635.ASM129263v1,0.000665182,Fusarium langsethiae,179993,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_langsethiae_gca_001292635.ASM129263v1.json
Faeces,35,Hyphopichia_nrrl_y_1933_gca_001661395.Hypbu1,0.000672714,Hyphopichia burtonii,717740,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,Hyphopichia_burtonii_nrrl_y_1933_gca_001661395.Hypbu1.json
Faeces,35,Malassezia_CBS_7877_GCA_003691605.1,0.000303703,Malassezia restricta,76775,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_restricta_CBS_7877_GCA_003691605.1.json
Faeces,35,Metschnikovia_ICS1,0.000571285,Metschnikowia pulcherrima,,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikovia.json
Faeces,35,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.000391842,Mucor circinelloides,36080,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_circinelloides_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1.json
Faeces,35,Penicillium_Wisconsin_54,0.000754433,Penicillium rubens,1108849,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_rubens_Wisconsin_54.json
Faeces,35,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.000618278,Penicillium roqueforti,5082,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_roqueforti_fm164_gca_000513255.PROQFM164_20130607.json
Faeces,35,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.000834919,Penicillium camemberti,5075,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_camemberti_fm_013_gca_000513335.PCAMFM013_20131106.json
Faeces,35,Penicillium_gca_000710275.ASM71027v1,0.00094466,Penicillium chrysogenum,5076,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_chrysogenum_gca_000710275.ASM71027v1.json
Faeces,35,Penicillium_gca_000769735.ASM76973v1,0.000582898,Penicillium expansum,27334,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_expansum_gca_000769735.ASM76973v1.json
Faeces,35,Penicillium_gca_000769765.ASM76976v1,0.000653527,Penicillium italicum,40296,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_italicum_gca_000769765.ASM76976v1.json
Faeces,35,Penicillium_gca_002016555.ASM201655v1,0.000250606,Penicillium brasilianum,104259,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_brasilianum_gca_002016555.ASM201655v1.json
Faeces,35,Penicillium_gca_002072265.ASM207226v1,0.000308218,Penicillium polonicum,60169,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_polonicum_gca_002072265.ASM207226v1.json
Faeces,35,Penicillium_gca_002072345.ASM207234v1,0.000958645,Penicillium antarcticum,416450,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_antarcticum_gca_002072345.ASM207234v1.json
Faeces,35,Penicillium_gca_002072375.ASM207237v1,0.00013009,Penicillium steckii,303698,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_steckii_gca_002072375.ASM207237v1.json
Faeces,35,Purpureocillium_gca_001653265.ASM165326v1,0.000818839,Purpureocillium lilacinum,33203,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum_gca_001653265.ASM165326v1.json
Faeces,35,Purpureocillium_gca_003144605.ASM314460v1,0.000775216,Purpureocillium lilacinum,33203,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum_gca_003144605.ASM314460v1.json
Faeces,35,Rhizopus_CBS_357.93_GCA_003325435.1,0.000708537,Rhizopus azygosporus,86630,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_azygosporus_CBS_357.93_GCA_003325435.1.json
Faeces,35,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.000734446,Rhizopus microsporus,58291,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_microsporus_gca_002083735.Rhimi_ATCC11559_1.json
Faeces,35,Rhizopus_ra_99_880_gca_000149305.RO3,0.000855641,Rhizopus delemar,936053,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_delemar_ra_99_880_gca_000149305.RO3.json
Faeces,35,Rhodotorula_NBRC10032_GCA_007990605.1,0.000475203,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_NBRC10032_GCA_007990605.1.json
Faeces,35,Rhodotorula_NP11_GCF_000320785.1,0.0000404,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_NP11_GCF_000320785.1.json
Faeces,35,Rhodotorula_UCD,0.000560242,Rhodotorula diobovata,5288,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_diobovata_UCD.json
Faeces,35,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.000924693,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_gca_001255795.IFO0880_HGAP3_v1.json
Faeces,35,Rhodotorula_gca_002922495.ASM292249v1,0.000596242,Rhodotorula taiwanensis,741276,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_taiwanensis_gca_002922495.ASM292249v1.json
Faeces,35,Saccharomyces_AWRI1631_GCA_000182175.1,0.000718241,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_AWRI1631_GCA_000182175.1.json
Faeces,35,Saccharomyces_gca_001298625.SEUB3.0,0.000637664,Saccharomyces eubayanus,1080349,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_eubayanus_gca_001298625.SEUB3.0.json
Faeces,35,Saccharomyces_gca_001634645.GLBRCY22,0.000742182,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_gca_001634645.GLBRCY22.json
Faeces,35,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.00027961,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_vin13_gca_000190215.ScVIN13_v01.json
Faeces,35,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.00081759,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_vl3_gca_000190235.ScVL3_v01.json
